id,model,partner_id:id,amount_currency,currency_id:id
aml_cicsa_X72,account.move.line,VEJ311271465,,
aml_cicsa_X73,account.move.line,VEJ315253321,,
aml_cicsa_X74,account.move.line,VEJ297233610,,
aml_cicsa_X75,account.move.line,VEJ311271708,,
aml_cicsa_X76,account.move.line,VEJ311271465,,
aml_cicsa_X77,account.move.line,VEJ315253321,,
aml_cicsa_X78,account.move.line,VEJ297233610,,
aml_cicsa_X79,account.move.line,VEJ311271708,,
aml_cicsa_X80,account.move.line,VEJ311271465,,
aml_cicsa_X81,account.move.line,VEJ315253321,,
aml_cicsa_X82,account.move.line,VEJ297233610,,
aml_cicsa_X83,account.move.line,VEJ311271708,,
aml_cicsa_X84,account.move.line,VEJ311271465,,
aml_cicsa_X85,account.move.line,VEJ315253321,,
aml_cicsa_X86,account.move.line,VEJ297233610,,
aml_cicsa_X87,account.move.line,VEJ311271708,,
aml_cicsa_X88,account.move.line,VEJ311271465,,
aml_cicsa_X89,account.move.line,VEJ315253321,,
aml_cicsa_X90,account.move.line,VEJ297233610,,
aml_cicsa_X91,account.move.line,VEJ311271708,,
aml_cicsa_X92,account.move.line,VEJ311271465,,
aml_cicsa_X93,account.move.line,VEJ315253321,,
aml_cicsa_X94,account.move.line,VEJ297233610,,
aml_cicsa_X95,account.move.line,VEJ311271708,,
aml_cicsa_X96,account.move.line,VEJ311271465,,
aml_cicsa_X97,account.move.line,VEJ315253321,,
aml_cicsa_X98,account.move.line,VEJ297233610,,
aml_cicsa_X99,account.move.line,VEJ311271708,,
aml_cicsa_X100,account.move.line,VEJ311271465,,
aml_cicsa_X101,account.move.line,VEJ315253321,,
aml_cicsa_X102,account.move.line,VEJ297233610,,
aml_cicsa_X103,account.move.line,VEJ311271708,,
aml_cicsa_X104,account.move.line,VEJ311271465,,
aml_cicsa_X105,account.move.line,VEJ315253321,,
aml_cicsa_X106,account.move.line,VEJ297233610,,
aml_cicsa_X107,account.move.line,VEJ311271708,,
aml_cicsa_X108,account.move.line,VEJ311271465,,
aml_cicsa_X109,account.move.line,VEJ315253321,,
aml_cicsa_X110,account.move.line,VEJ297233610,,
aml_cicsa_X111,account.move.line,VEJ311271708,,
aml_cicsa_X112,account.move.line,VEJ311271465,,
aml_cicsa_X113,account.move.line,VEJ315253321,,
aml_cicsa_X114,account.move.line,VEJ297233610,,
aml_cicsa_X115,account.move.line,VEJ311271708,,
aml_cicsa_X116,account.move.line,VEJ311271465,,
aml_cicsa_X117,account.move.line,VEJ315253321,,
aml_cicsa_X118,account.move.line,VEJ297233610,,
aml_cicsa_X119,account.move.line,VEJ311271708,,
aml_cicsa_X120,account.move.line,VEJ311271465,,
aml_cicsa_X121,account.move.line,VEJ315253321,,
aml_cicsa_X122,account.move.line,VEJ297233610,,
aml_cicsa_X123,account.move.line,VEJ311271708,,
aml_cicsa_X124,account.move.line,VEJ311271465,,
aml_cicsa_X125,account.move.line,VEJ315253321,,
aml_cicsa_X126,account.move.line,VEJ297233610,,
aml_cicsa_X127,account.move.line,VEJ311271708,,
aml_cicsa_X128,account.move.line,VEJ311271465,,
aml_cicsa_X129,account.move.line,VEJ315253321,,
aml_cicsa_X130,account.move.line,VEJ297233610,,
aml_cicsa_X131,account.move.line,VEJ311271708,,
aml_cicsa_X132,account.move.line,VEJ311271465,,
aml_cicsa_X133,account.move.line,VEJ315253321,,
aml_cicsa_X134,account.move.line,VEJ297233610,,
aml_cicsa_X135,account.move.line,VEJ311271708,,
aml_cicsa_X136,account.move.line,VEJ311271465,,
aml_cicsa_X137,account.move.line,VEJ315253321,,
aml_cicsa_X138,account.move.line,VEJ297233610,,
aml_cicsa_X139,account.move.line,VEJ311271708,,
aml_cicsa_X140,account.move.line,VEJ311271465,,
aml_cicsa_X141,account.move.line,VEJ315253321,,
aml_cicsa_X142,account.move.line,VEJ297233610,,
aml_cicsa_X143,account.move.line,VEJ311271708,,
aml_cicsa_X144,account.move.line,VEJ311271465,,
aml_cicsa_X145,account.move.line,VEJ315253321,,
aml_cicsa_X146,account.move.line,VEJ297233610,,
aml_cicsa_X147,account.move.line,VEJ311271708,,
aml_cicsa_X148,account.move.line,VEJ311271465,,
aml_cicsa_X149,account.move.line,VEJ315253321,,
aml_cicsa_X150,account.move.line,VEJ297233610,,
aml_cicsa_X151,account.move.line,VEJ311271708,,
aml_cicsa_X152,account.move.line,VEJ311271465,,
aml_cicsa_X153,account.move.line,VEJ315253321,,
aml_cicsa_X154,account.move.line,VEJ297233610,,
aml_cicsa_X155,account.move.line,VEJ311271708,,
aml_cicsa_X156,account.move.line,VEJ311271465,,
aml_cicsa_X157,account.move.line,VEJ315253321,,
aml_cicsa_X158,account.move.line,VEJ297233610,,
aml_cicsa_X159,account.move.line,VEJ311271708,,
aml_cicsa_X160,account.move.line,VEJ311271465,,
aml_cicsa_X161,account.move.line,VEJ315253321,,
aml_cicsa_X162,account.move.line,VEJ297233610,,
aml_cicsa_X163,account.move.line,VEJ311271708,,
aml_cicsa_X164,account.move.line,VEJ311271465,,
aml_cicsa_X165,account.move.line,VEJ315253321,,
aml_cicsa_X166,account.move.line,VEJ297233610,,
aml_cicsa_X167,account.move.line,VEJ311271708,,
aml_cicsa_X168,account.move.line,VEJ311271465,,
aml_cicsa_X169,account.move.line,VEJ315253321,,
aml_cicsa_X170,account.move.line,VEJ297233610,,
aml_cicsa_X171,account.move.line,VEJ311271708,,
aml_cicsa_X172,account.move.line,VEJ311271465,,
aml_cicsa_X173,account.move.line,VEJ315253321,,
aml_cicsa_X174,account.move.line,VEJ297233610,,
aml_cicsa_X175,account.move.line,VEJ311271708,,
aml_cicsa_X176,account.move.line,VEJ311271465,,
aml_cicsa_X177,account.move.line,VEJ315253321,,
aml_cicsa_X178,account.move.line,VEJ297233610,,
aml_cicsa_X179,account.move.line,VEJ311271708,,
aml_cicsa_X180,account.move.line,VEJ311271465,,
aml_cicsa_X181,account.move.line,VEJ315253321,,
aml_cicsa_X182,account.move.line,VEJ297233610,,
aml_cicsa_X183,account.move.line,VEJ311271708,,
aml_cicsa_X184,account.move.line,VEJ311271465,,
aml_cicsa_X185,account.move.line,VEJ315253321,,
aml_cicsa_X186,account.move.line,VEJ297233610,,
aml_cicsa_X187,account.move.line,VEJ311271708,,
aml_cicsa_X188,account.move.line,VEJ311271465,,
aml_cicsa_X189,account.move.line,VEJ315253321,,
aml_cicsa_X190,account.move.line,VEJ297233610,,
aml_cicsa_X191,account.move.line,VEJ311271708,,
aml_cicsa_X192,account.move.line,VEJ311271465,,
aml_cicsa_X193,account.move.line,VEJ315253321,,
aml_cicsa_X194,account.move.line,VEJ297233610,,
aml_cicsa_X195,account.move.line,VEJ311271708,,
aml_cicsa_X196,account.move.line,VEJ311271465,,
aml_cicsa_X197,account.move.line,VEJ315253321,,
aml_cicsa_X198,account.move.line,VEJ297233610,,
aml_cicsa_X199,account.move.line,VEJ311271708,,
aml_cicsa_X200,account.move.line,VEJ311271465,,
aml_cicsa_X201,account.move.line,VEJ315253321,,
aml_cicsa_X202,account.move.line,VEJ297233610,,
aml_cicsa_X203,account.move.line,VEJ311271708,,
aml_cicsa_X204,account.move.line,VEJ311271465,,
aml_cicsa_X205,account.move.line,VEJ315253321,,
aml_cicsa_X206,account.move.line,VEJ297233610,,
aml_cicsa_X207,account.move.line,VEJ311271708,,
aml_cicsa_X208,account.move.line,VEJ311271465,,
aml_cicsa_X209,account.move.line,VEJ315253321,,
aml_cicsa_X210,account.move.line,VEJ297233610,,
aml_cicsa_X211,account.move.line,VEJ311271708,,
aml_cicsa_X212,account.move.line,VEJ311271465,,
aml_cicsa_X213,account.move.line,VEJ315253321,,
aml_cicsa_X214,account.move.line,VEJ297233610,,
aml_cicsa_X215,account.move.line,VEJ311271708,,
aml_cicsa_X216,account.move.line,VEJ311271465,,
aml_cicsa_X217,account.move.line,VEJ315253321,,
aml_cicsa_X218,account.move.line,VEJ297233610,,
aml_cicsa_X219,account.move.line,VEJ311271708,,
aml_cicsa_X220,account.move.line,VEJ311271465,,
aml_cicsa_X221,account.move.line,VEJ315253321,,
aml_cicsa_X222,account.move.line,VEJ297233610,,
aml_cicsa_X223,account.move.line,VEJ311271708,,
aml_cicsa_X224,account.move.line,VEJ311271465,,
aml_cicsa_X225,account.move.line,VEJ315253321,,
aml_cicsa_X226,account.move.line,VEJ297233610,,
aml_cicsa_X227,account.move.line,VEJ311271708,,
aml_cicsa_X228,account.move.line,VEJ311271465,,
aml_cicsa_X229,account.move.line,VEJ315253321,,
aml_cicsa_X230,account.move.line,VEJ297233610,,
aml_cicsa_X231,account.move.line,VEJ311271708,,
aml_cicsa_X232,account.move.line,VEJ311271465,,
aml_cicsa_X233,account.move.line,VEJ315253321,,
aml_cicsa_X234,account.move.line,VEJ297233610,,
aml_cicsa_X235,account.move.line,VEJ311271708,,
aml_cicsa_X236,account.move.line,VEJ311271465,,
aml_cicsa_X237,account.move.line,VEJ315253321,,
aml_cicsa_X238,account.move.line,VEJ297233610,,
aml_cicsa_X239,account.move.line,VEJ311271708,,
aml_cicsa_X240,account.move.line,VEJ311271465,,
aml_cicsa_X241,account.move.line,VEJ315253321,,
aml_cicsa_X242,account.move.line,VEJ297233610,,
aml_cicsa_X243,account.move.line,VEJ311271708,,
aml_cicsa_X244,account.move.line,VEJ311271465,,
aml_cicsa_X245,account.move.line,VEJ315253321,,
aml_cicsa_X246,account.move.line,VEJ297233610,,
aml_cicsa_X247,account.move.line,VEJ311271708,,
aml_cicsa_X248,account.move.line,VEJ311271465,,
aml_cicsa_X249,account.move.line,,,
aml_cicsa_X250,account.move.line,VEJ311271465,,
aml_cicsa_X251,account.move.line,,,
aml_cicsa_X252,account.move.line,VEJ299330264,,
aml_cicsa_X253,account.move.line,VEJ299330264,153273.01,base.USD
aml_cicsa_X254,account.move.line,VEV172370132,,
aml_cicsa_X255,account.move.line,VEV110336493,,
aml_cicsa_X256,account.move.line,VEV045344734,,
aml_cicsa_X257,account.move.line,VEV075217460,,
aml_cicsa_X258,account.move.line,VEV110336493,,
aml_cicsa_X259,account.move.line,VEV137281500,,
aml_cicsa_X260,account.move.line,VEV107916977,,
aml_cicsa_X261,account.move.line,VEV084768304,,
aml_cicsa_X262,account.move.line,VEV052996062,,
aml_cicsa_X263,account.move.line,VEV142852035,,
aml_cicsa_X264,account.move.line,VEV052996062,,
aml_cicsa_X265,account.move.line,VEP000803702,,
aml_cicsa_X266,account.move.line,VEV179009370,,
aml_cicsa_X267,account.move.line,VEV179009370,,
aml_cicsa_X268,account.move.line,VEV179009370,,
aml_cicsa_X269,account.move.line,VEV179009370,,
aml_cicsa_X270,account.move.line,VEV179009370,,
aml_cicsa_X271,account.move.line,VEV179009370,,
aml_cicsa_X272,account.move.line,VEV179009370,,
aml_cicsa_X273,account.move.line,VEV179009370,,
aml_cicsa_X274,account.move.line,VEV061438331,,
aml_cicsa_X275,account.move.line,VEV061438331,,
aml_cicsa_X276,account.move.line,VEV160547266,,
aml_cicsa_X277,account.move.line,VEV110336493,,
aml_cicsa_X278,account.move.line,VEV116574981,,
aml_cicsa_X279,account.move.line,VEV142852035,,
aml_cicsa_X280,account.move.line,VEV114953861,,
aml_cicsa_X281,account.move.line,VEV109800763,,
aml_cicsa_X282,account.move.line,,,
aml_cicsa_X283,account.move.line,,8504785.63,base.USD
aml_cicsa_X284,account.move.line,VEJ000029709,,
aml_cicsa_X285,account.move.line,VEJ001241345,,
aml_cicsa_X286,account.move.line,VEJ299187615,,
aml_cicsa_X287,account.move.line,VEJ003109088,,
aml_cicsa_X288,account.move.line,VEG200102683,,
aml_cicsa_X289,account.move.line,VEJ300077713,,
aml_cicsa_X290,account.move.line,VEJ002443731,,
aml_cicsa_X291,account.move.line,VEJ310353514,,
aml_cicsa_X292,account.move.line,VEJ297785213,,
aml_cicsa_X293,account.move.line,VEG200000031,,
aml_cicsa_X294,account.move.line,VEJ000526621,,
aml_cicsa_X295,account.move.line,,,
aml_cicsa_X296,account.move.line,,,
aml_cicsa_X297,account.move.line,,,
aml_cicsa_X298,account.move.line,VEV143175517,,
aml_cicsa_X299,account.move.line,VEJ003109088,,
aml_cicsa_X300,account.move.line,VEV142852035,,
aml_cicsa_X301,account.move.line,VEJ315719380,,
aml_cicsa_X302,account.move.line,VEJ317550226,,
aml_cicsa_X303,account.move.line,VEJ000373388,,
aml_cicsa_X304,account.move.line,VEJ300004937,,
aml_cicsa_X305,account.move.line,VEJ303738001,,
aml_cicsa_X306,account.move.line,VEJ303738001,,
aml_cicsa_X307,account.move.line,VEJ303738001,,
aml_cicsa_X308,account.move.line,VEJ303738001,,
aml_cicsa_X309,account.move.line,VEJ003109088,,
aml_cicsa_X310,account.move.line,VEJ297233610,,
aml_cicsa_X311,account.move.line,VEJ302287448,,
aml_cicsa_X312,account.move.line,VEJ302287448,,
aml_cicsa_X313,account.move.line,VEJ302287448,,
aml_cicsa_X314,account.move.line,VEJ297233610,,
aml_cicsa_X315,account.move.line,VEJ313897051,,
aml_cicsa_X316,account.move.line,VEJ313897051,,
aml_cicsa_X317,account.move.line,VEJ000815747,,
aml_cicsa_X318,account.move.line,VEJ308120219,,
aml_cicsa_X319,account.move.line,VEJ308120219,,
aml_cicsa_X320,account.move.line,VEJ294668666,,
aml_cicsa_X321,account.move.line,VEJ301406834,,
aml_cicsa_X322,account.move.line,VEJ301406834,,
aml_cicsa_X323,account.move.line,VEJ301406834,,
aml_cicsa_X324,account.move.line,VEJ302106834,,
aml_cicsa_X325,account.move.line,VEJ003439940,,
aml_cicsa_X326,account.move.line,VEJ003439940,,
aml_cicsa_X327,account.move.line,VEJ294668666,,
aml_cicsa_X328,account.move.line,VEJ293877334,,
aml_cicsa_X329,account.move.line,VEJ303738001,,
aml_cicsa_X330,account.move.line,VEJ303738001,,
aml_cicsa_X331,account.move.line,VEJ303738001,,
aml_cicsa_X332,account.move.line,VEJ303738001,,
aml_cicsa_X333,account.move.line,VEJ303738001,,
aml_cicsa_X334,account.move.line,VEJ303738001,,
aml_cicsa_X335,account.move.line,VEJ303900909,,
aml_cicsa_X336,account.move.line,VEJ294668666,,
aml_cicsa_X337,account.move.line,VEJ309364391,,
aml_cicsa_X338,account.move.line,VEJ303738001,,
aml_cicsa_X339,account.move.line,VEJ293877334,,
aml_cicsa_X340,account.move.line,VEJ299187615,,
aml_cicsa_X341,account.move.line,VEJ307193964,,
aml_cicsa_X342,account.move.line,VEJ307193964,,
aml_cicsa_X343,account.move.line,VEJ303388078,,
aml_cicsa_X344,account.move.line,VEJ308128295,,
aml_cicsa_X345,account.move.line,VEJ302287448,,
aml_cicsa_X346,account.move.line,,,
aml_cicsa_X347,account.move.line,,,
aml_cicsa_X348,account.move.line,VEJ297233610,,
aml_cicsa_X349,account.move.line,VEJ297233610,,
aml_cicsa_X350,account.move.line,VEJ297233610,,
aml_cicsa_X351,account.move.line,,,
aml_cicsa_X352,account.move.line,,-2518546.14,base.USD
aml_cicsa_X353,account.move.line,VEJ311271708,-121347.60,base.USD
aml_cicsa_X354,account.move.line,VEJ311271708,-1431165.12,base.USD
aml_cicsa_X355,account.move.line,VEJ315253321,264381.60,base.USD
aml_cicsa_X356,account.move.line,,-3589810.14,base.USD
aml_cicsa_X357,account.move.line,,-1145895.86,base.USD
aml_cicsa_X358,account.move.line,,-175741.62,base.USD
aml_cicsa_X359,account.move.line,,-785074.32,base.USD
aml_cicsa_X360,account.move.line,,-50891.88,base.USD
aml_cicsa_X361,account.move.line,,-491725.08,base.USD
aml_cicsa_X362,account.move.line,,-141562.62,base.USD
aml_cicsa_X363,account.move.line,,-32760.00,base.USD
aml_cicsa_X364,account.move.line,,-287061.32,base.USD
aml_cicsa_X365,account.move.line,,-77280.00,base.USD
aml_cicsa_X366,account.move.line,,-216000.00,base.USD
aml_cicsa_X367,account.move.line,,-360000.00,base.USD
aml_cicsa_X368,account.move.line,,-100924.92,base.USD
aml_cicsa_X369,account.move.line,,-360000.00,base.USD
aml_cicsa_X370,account.move.line,,-670534.20,base.USD
aml_cicsa_X371,account.move.line,,-3000.00,base.USD
aml_cicsa_X372,account.move.line,VEJ297233610,-694086.57,base.USD
aml_cicsa_X373,account.move.line,VEJ297233610,-264578.83,base.USD
aml_cicsa_X374,account.move.line,VEJ297233610,-293064.21,base.USD
aml_cicsa_X375,account.move.line,VEJ315253321,-30000.00,base.USD
aml_cicsa_X376,account.move.line,VEJ315253321,-1444.16,base.USD
aml_cicsa_X377,account.move.line,VEJ315253321,-29.47,base.USD
aml_cicsa_X378,account.move.line,,-66.65,base.USD
aml_cicsa_X379,account.move.line,,-4725.00,base.USD
aml_cicsa_X380,account.move.line,VEJ297233610,-35412.58,base.USD
aml_cicsa_X381,account.move.line,VEJ297233610,-13498.92,base.USD
aml_cicsa_X382,account.move.line,VEJ297233610,-14952.26,base.USD
aml_cicsa_X383,account.move.line,,1309.60,base.USD
aml_cicsa_X384,account.move.line,,,
aml_cicsa_X385,account.move.line,,,
aml_cicsa_X386,account.move.line,,,
aml_cicsa_X387,account.move.line,,,
aml_cicsa_X388,account.move.line,,,
aml_cicsa_X389,account.move.line,,,
aml_cicsa_X390,account.move.line,,,
aml_cicsa_X391,account.move.line,,,
aml_cicsa_X392,account.move.line,,,
aml_cicsa_X393,account.move.line,,,
aml_cicsa_X394,account.move.line,VEV061438331,,
aml_cicsa_X395,account.move.line,,,
aml_cicsa_X396,account.move.line,VEV110336493,,
aml_cicsa_X397,account.move.line,,,
aml_cicsa_X398,account.move.line,,,
aml_cicsa_X399,account.move.line,,,
aml_cicsa_X400,account.move.line,VEV061438331,,
aml_cicsa_X401,account.move.line,VEV110336493,,
aml_cicsa_X402,account.move.line,VEV116574981,,
aml_cicsa_X403,account.move.line,,,
aml_cicsa_X404,account.move.line,,,
aml_cicsa_X405,account.move.line,,,
aml_cicsa_X406,account.move.line,,-114954.76,base.USD
aml_cicsa_X407,account.move.line,VEJ311271465,,
aml_cicsa_X408,account.move.line,VEJ293877334,,
aml_cicsa_X409,account.move.line,VEJ293877334,,
aml_cicsa_X410,account.move.line,VEJ293877334,,
aml_cicsa_X411,account.move.line,VEJ293877334,,
aml_cicsa_X412,account.move.line,VEJ293877334,,
aml_cicsa_X413,account.move.line,VEJ293877334,,
aml_cicsa_X414,account.move.line,VEJ293877334,,
aml_cicsa_X415,account.move.line,VEJ293877334,,
aml_cicsa_X416,account.move.line,VEJ293877334,,
aml_cicsa_X417,account.move.line,VEJ293877334,,
aml_cicsa_X418,account.move.line,VEJ297233610,,
aml_cicsa_X419,account.move.line,VEJ297233610,,
aml_cicsa_X420,account.move.line,VEJ297233610,,
aml_cicsa_X421,account.move.line,VEJ297233610,,
aml_cicsa_X422,account.move.line,VEJ297233610,,
aml_cicsa_X423,account.move.line,VEJ297233610,,
aml_cicsa_X424,account.move.line,VEJ297233610,,
aml_cicsa_X425,account.move.line,VEJ302287448,,
aml_cicsa_X426,account.move.line,VEJ302287448,,
aml_cicsa_X427,account.move.line,VEJ302287448,,
aml_cicsa_X428,account.move.line,VEJ302287448,,
aml_cicsa_X429,account.move.line,VEJ302287448,,
aml_cicsa_X430,account.move.line,VEJ302287448,,
aml_cicsa_X431,account.move.line,VEJ302287448,,
aml_cicsa_X432,account.move.line,VEJ302287448,,
aml_cicsa_X433,account.move.line,VEJ302287448,,
aml_cicsa_X434,account.move.line,VEJ302287448,,
aml_cicsa_X435,account.move.line,VEJ302287448,,
aml_cicsa_X436,account.move.line,VEJ308120219,,
aml_cicsa_X437,account.move.line,VEJ000373388,,
aml_cicsa_X438,account.move.line,VEJ000373388,,
aml_cicsa_X439,account.move.line,VEG200100141,,
aml_cicsa_X440,account.move.line,VEJ303900909,,
aml_cicsa_X441,account.move.line,VEJ303900909,,
aml_cicsa_X442,account.move.line,,,
aml_cicsa_X443,account.move.line,,,
aml_cicsa_X444,account.move.line,VEJ303550550,,
aml_cicsa_X445,account.move.line,VEJ303550550,,
aml_cicsa_X446,account.move.line,VEJ303550550,,
aml_cicsa_X447,account.move.line,,,
aml_cicsa_X448,account.move.line,VEJ294668666,,
aml_cicsa_X449,account.move.line,VEJ001612165,,
aml_cicsa_X450,account.move.line,VEJ001612165,,
aml_cicsa_X451,account.move.line,VEJ001612165,,
aml_cicsa_X452,account.move.line,VEJ001612165,,
aml_cicsa_X453,account.move.line,VEJ001612165,,
aml_cicsa_X454,account.move.line,VEJ001612165,,
aml_cicsa_X455,account.move.line,VEJ001612165,,
aml_cicsa_X456,account.move.line,VEJ001612165,,
aml_cicsa_X457,account.move.line,VEJ310308292,,
aml_cicsa_X458,account.move.line,VEJ310308292,,
aml_cicsa_X459,account.move.line,VEJ310308292,,
aml_cicsa_X460,account.move.line,VEJ310308292,,
aml_cicsa_X461,account.move.line,VEJ303900909,,
aml_cicsa_X462,account.move.line,VEJ000815747,,
aml_cicsa_X463,account.move.line,VEG200100141,,
aml_cicsa_X464,account.move.line,VEJ301406834,,
aml_cicsa_X465,account.move.line,VEJ308120219,,
aml_cicsa_X466,account.move.line,VEJ310931828,,
aml_cicsa_X467,account.move.line,VEJ303072488,,
aml_cicsa_X468,account.move.line,VEJ303388078,,
aml_cicsa_X469,account.move.line,VEJ306203117,,
aml_cicsa_X470,account.move.line,VEJ313897051,,
aml_cicsa_X471,account.move.line,VEJ313897051,,
aml_cicsa_X472,account.move.line,VEJ001241345,,
aml_cicsa_X473,account.move.line,VEJ001241345,,
aml_cicsa_X474,account.move.line,VEJ003439940,,
aml_cicsa_X475,account.move.line,VEJ300004937,,
aml_cicsa_X476,account.move.line,VEJ306203117,,
aml_cicsa_X477,account.move.line,VEG200000031,,
aml_cicsa_X478,account.move.line,,,
aml_cicsa_X479,account.move.line,VEV029367074,,
aml_cicsa_X480,account.move.line,VEJ000373388,,
aml_cicsa_X481,account.move.line,,,
aml_cicsa_X482,account.move.line,,-300.00,base.USD
aml_cicsa_X483,account.move.line,,-624.00,base.USD
aml_cicsa_X484,account.move.line,VEJ311271465,-1650044.48,base.USD
aml_cicsa_X485,account.move.line,VEJ311271465,-889148.00,base.USD
aml_cicsa_X486,account.move.line,VEJ311271465,-866619.00,base.USD
aml_cicsa_X487,account.move.line,VEJ311271465,-515041.74,base.USD
aml_cicsa_X488,account.move.line,VEJ311271465,-151902.00,base.USD
aml_cicsa_X489,account.move.line,VEJ311271465,-57226.86,base.USD
aml_cicsa_X490,account.move.line,VEJ311271465,-16878.00,base.USD
aml_cicsa_X491,account.move.line,VEJ311271465,-57226.86,base.USD
aml_cicsa_X492,account.move.line,VEJ311271465,-16878.00,base.USD
aml_cicsa_X493,account.move.line,VEJ311271465,-57226.86,base.USD
aml_cicsa_X494,account.move.line,VEJ311271465,-16878.00,base.USD
aml_cicsa_X495,account.move.line,VEJ311271708,-1544900.36,base.USD
aml_cicsa_X496,account.move.line,VEJ311271708,-42193.40,base.USD
aml_cicsa_X497,account.move.line,VEJ311271708,-557822.88,base.USD
aml_cicsa_X498,account.move.line,VEJ311271708,-772952.14,base.USD
aml_cicsa_X499,account.move.line,VEJ311271708,-160558.00,base.USD
aml_cicsa_X500,account.move.line,VEJ311271708,-87224.46,base.USD
aml_cicsa_X501,account.move.line,VEJ311271708,-25317.00,base.USD
aml_cicsa_X502,account.move.line,VEJ311271708,-87224.46,base.USD
aml_cicsa_X503,account.move.line,VEJ311271708,-25317.00,base.USD
aml_cicsa_X504,account.move.line,VEJ311271708,-87224.46,base.USD
aml_cicsa_X505,account.move.line,VEJ311271708,-25317.00,base.USD
aml_cicsa_X506,account.move.line,VEJ297233610,-161367.88,base.USD
aml_cicsa_X507,account.move.line,VEJ297233610,-320081.40,base.USD
aml_cicsa_X508,account.move.line,VEJ297233610,-1868872.54,base.USD
