id,model,move_id:id,name,account_id:id,debit,credit,analytics_id:id,journal_id:id,period_id:id
aml_cicsa_5309,account.move.line,am_cicsa_19000000681,ISLR. Factura 490 Vauxoo,20140101,,23068.28,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5310,account.move.line,am_cicsa_19000000682,"146,82 Horas. Desarrollo e implementacion de funcionalidades sobre OpenERP. Factura 491",73113002,92496.60,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5311,account.move.line,am_cicsa_19000000682,Factura 491. Vauxoo,20101102,,92496.60,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5312,account.move.line,am_cicsa_19000000683,Factura 491. Vauxoo,20101002,28303.22,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5313,account.move.line,am_cicsa_19000000683,ISLR. Factura 491 Vauxoo,20140101,,28303.22,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5314,account.move.line,am_cicsa_19000000684,"172,25 Horas. Desarrollo e implementacion de funcionalidades sobre OpenERP. Factura 492",73113002,108517.50,,cicsa_data.aapi_002,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5315,account.move.line,am_cicsa_19000000684,Factura 492. Vauxoo,20101102,,108517.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5316,account.move.line,am_cicsa_19000000685,Factura 492. Vauxoo,20101002,33206.99,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5317,account.move.line,am_cicsa_19000000685,ISLR  Factura 492 Vauxoo,20140101,,33206.99,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5318,account.move.line,am_cicsa_19000000686,"Hospedaje 21 y 22/07/2014. Turismo Monte de Oro, C.A./ Jose Angel Perez ",77101004,4497.92,,cicsa_data.aapi_009,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5319,account.move.line,am_cicsa_19000000686,"Comida 22/07/2014. Tasca Restaurant Anavicon, S.A../ Jose Angel Perez ",77101004,300.00,,cicsa_data.aapi_009,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5320,account.move.line,am_cicsa_19000000686,Comida 22/07/2014 con Cap. Luis Durán GNB./ Jose Angel Perez ,77101004,800.00,,cicsa_data.aapi_009,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5321,account.move.line,am_cicsa_19000000686,Hospedaje y comidas José Pérez. Visita a campo./ Jose Angel Perez ,20101202,,5597.92,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5322,account.move.line,am_cicsa_19000000687,"Alquiler oficinas Junio y Julio 2014 /Oficina 5C/ Inversiones 225, C.A.",73301001,50978.60,,cicsa_data.aapi_007,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5323,account.move.line,am_cicsa_19000000687,"Alquiler oficinas Junio y Julio 2014 /Oficina 5J/ Inversiones 225, C.A.",73301001,60714.40,,cicsa_data.aapi_007,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5324,account.move.line,am_cicsa_19000000687,"Alquiler oficinas Junio y Julio 2014 /Oficina 5L/ Inversiones 225, C.A.",73301001,53698.98,,cicsa_data.aapi_007,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5325,account.move.line,am_cicsa_19000000687,"Iva Inversiones 225, S.A. Nro 00406/ Inversiones 225, C.A.",11203114,19847.04,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5326,account.move.line,am_cicsa_19000000687,"75% Iva Inversiones 225, S.A. Nro 00406/ Inversiones 225, C.A.",20140109,,14885.28,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5327,account.move.line,am_cicsa_19000000687,"ISLR Inversiones 225, S.A. Nro 00406/ Inversiones 225, C.A.",20140101,,8269.60,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5328,account.move.line,am_cicsa_19000000687,"Inversiones 225, S.A. Nro 00406 - Alquiler oficina Junio y Julio 2014 /Oficinas 5C-5J-5L/ Inversiones 225, C.A.",20101002,,162084.14,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5329,account.move.line,am_cicsa_19000000688,"Alquiler oficina Junio y Julio 2014 /Oficina 6O/ Inversiones 225, C.A.",11203103,28402.08,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5330,account.move.line,am_cicsa_19000000688,"Alquiler oficina Junio y Julio 2014 /Oficina 6P/ Inversiones 225, C.A.",11203103,22411.34,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5331,account.move.line,am_cicsa_19000000688,"Alquiler oficina Junio y Julio 2014 /Oficina 6Q/ Inversiones 225, C.A.",11203103,20909.48,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5332,account.move.line,am_cicsa_19000000688,"Iva Inversiones 225, S.A. Nro 00407/ Inversiones 225, C.A.",11203113,8606.75,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5333,account.move.line,am_cicsa_19000000688,"75% Iva Inversiones 225, S.A. Nro 00407/ Inversiones 225, C.A.",20140109,,6455.06,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5334,account.move.line,am_cicsa_19000000688,"ISLR Inversiones 225, S.A. Nro 00407/ Inversiones 225, C.A.",20140101,,3586.15,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5335,account.move.line,am_cicsa_19000000688,"Inversiones 225, S.A. Nro 00407 - Alquiler oficina Junio y Julio2014 /Oficinas 6O-6P-6Q/ Inversiones 225, C.A.",20101002,,70288.44,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5336,account.move.line,am_cicsa_19000000689,Comisión bancaria Febrero 14/ Citibank,78260001,2740.50,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5337,account.move.line,am_cicsa_19000000689,Comisión bancaria Febrero 14/ Citibank,10439033,,2740.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5338,account.move.line,am_cicsa_19000000689,Comisión bancaria Payment Order Febrero 14/ Citibank,78260001,157.50,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5339,account.move.line,am_cicsa_19000000689,Comisión bancaria Payment Order Febrero 14/ Citibank,10439033,,157.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5340,account.move.line,am_cicsa_19000000689,Comisión bancaria Payment Order Marzo 14/ Citibank,78260001,75.60,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5341,account.move.line,am_cicsa_19000000689,Comisión bancaria Payment Order Marzo 14/ Citibank,10439033,,75.60,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5342,account.move.line,am_cicsa_19000000689,Comisión bancaria Febrero 14/ Citibank,78260001,2740.50,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5343,account.move.line,am_cicsa_19000000689,Comisión bancaria Febrero 14/ Citibank,10439033,,2740.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5344,account.move.line,am_cicsa_19000000689,Comisión bancaria Abril 14/ Citibank,78260001,3213.00,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5345,account.move.line,am_cicsa_19000000689,Comisión bancaria Abril 14/ Citibank,10439033,,3213.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5346,account.move.line,am_cicsa_19000000689,Comisión bancaria May 14/ Citibank,78260001,2847.60,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5347,account.move.line,am_cicsa_19000000689,Comisión bancaria May 14/ Citibank,10439033,,2847.60,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5348,account.move.line,am_cicsa_19000000689,Comisión bancaria Jun 14/ Citibank,78260001,2614.50,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5349,account.move.line,am_cicsa_19000000689,Comisión bancaria Jun 14/ Citibank,10439033,,2614.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5350,account.move.line,am_cicsa_19000000689,Comisión bancaria 2011/ Citibank,78260001,9380.70,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5351,account.move.line,am_cicsa_19000000689,Comisión bancaria 2011/ Citibank,10439033,,9380.70,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5352,account.move.line,am_cicsa_19000000690,Comisión bancaria Abril 14/ Citibank,78260001,155.60,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5353,account.move.line,am_cicsa_19000000690,Comisión bancaria Abril 14/ Citibank,10226013,,155.60,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5354,account.move.line,am_cicsa_19000000690,Comisión bancaria Abril 14/ Citibank,78260001,209.80,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5355,account.move.line,am_cicsa_19000000690,Comisión bancaria Abril 14/ Citibank,10226013,,209.80,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5356,account.move.line,am_cicsa_19000000690,Comisión bancaria May 14/ Citibank,78260001,366.80,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5357,account.move.line,am_cicsa_19000000690,Comisión bancaria May 14/ Citibank,10226013,,366.80,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5358,account.move.line,am_cicsa_19000000690,Comisión bancaria Jun 14/ Citibank,78260001,517.50,,cicsa_data.aapi_003,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5359,account.move.line,am_cicsa_19000000690,Comisión bancaria Jun 14/ Citibank,10226013,,517.50,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5360,account.move.line,am_cicsa_19000000691,"Reverso pago SPS Risk 20/114 20/05/2014 /SPS Risk Vigilancia, C.A.",10226013,292669.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5361,account.move.line,am_cicsa_19000000691,"Nro 11686 /SPS Risk Vigilancia, C.A.",20101002,,79051.25,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5362,account.move.line,am_cicsa_19000000691,"Nro 11717 /SPS Risk Vigilancia, C.A.",20101002,,79051.25,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5363,account.move.line,am_cicsa_19000000691,"Nro 12078 /SPS Risk Vigilancia, C.A.",20101002,,110319.09,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5364,account.move.line,am_cicsa_19000000691,"Nro 12079 /SPS Risk Vigilancia, C.A.",20101002,,21618.96,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5365,account.move.line,am_cicsa_19000000691,"Nro 11902 /SPS Risk Vigilancia, C.A.",20101002,,1752.30,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5366,account.move.line,am_cicsa_19000000691,"Nro 11903/SPS Risk Vigilancia, C.A.",20101002,,876.15,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5367,account.move.line,am_cicsa_19000000692,Stator and element for 6 to 7. Factura Nro. 3015050 /Evi de Venezuela S.A.,11203103,3684782.10,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5368,account.move.line,am_cicsa_19000000692,IVA Factura Nro. 3015050/Evi de Venezuela S.A.,11203113,442173.76,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5369,account.move.line,am_cicsa_19000000692,Retención IVA Factura Nro. 3015050/Evi de Venezuela S.A.,20140109,,331630.32,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5370,account.move.line,am_cicsa_19000000692,Stator and element for 6 to 7. Factura Nro. 3015050/Evi de Venezuela S.A.,20101002,,3795325.54,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5371,account.move.line,am_cicsa_19000000693,Fact. Nro 479 Vauxoo,20101002,19982.18,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5372,account.move.line,am_cicsa_19000000693,"ISLR  Factura 479/ Vauxoo, S.A de C.V.",20140101,,19982.18,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5373,account.move.line,am_cicsa_19000000693,Fact. Nro 479 Vauxoo,20101002,19982.18,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5374,account.move.line,am_cicsa_19000000693,"ISLR  Factura 479/ Vauxoo, S.A de C.V.",20140101,,19982.18,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5375,account.move.line,am_cicsa_19000000693,Fact. Nro 480 Vauxoo,20101002,13836.65,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5376,account.move.line,am_cicsa_19000000693,"ISLR  Factura 480/ Vauxoo, S.A de C.V.",20140101,,13836.65,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5377,account.move.line,am_cicsa_19000000693,Fact. Nro 480 Vauxoo,20101002,13836.65,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5378,account.move.line,am_cicsa_19000000693,"ISLR  Factura 480/ Vauxoo, S.A de C.V.",20140101,,13836.65,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5379,account.move.line,am_cicsa_20000000173,Soporte Help Desk Abril 2014- Factura 00006149 / Informatica Gesfor Venezuela S.A,20101002,139621.69,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5380,account.move.line,am_cicsa_20000000173,Factura Nro. 00006102/ Informatica Gesfor Venezuela S.A,20101002,1777.60,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5381,account.move.line,am_cicsa_20000000173,Factura Nro. 00006143/ Informatica Gesfor Venezuela S.A,20101002,5110.60,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5382,account.move.line,am_cicsa_20000000173,Factura Nro. 00006144/ Informatica Gesfor Venezuela S.A,20101002,5230.72,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5383,account.move.line,am_cicsa_20000000173,Soporte Help Desk Abril 2014- Factura 00006149/ Informatica Gesfor Venezuela S.A,20140105,,142.47,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5384,account.move.line,am_cicsa_20000000173,Factura Nro. 00006102/ Informatica Gesfor Venezuela S.A,20140105,,1.76,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5385,account.move.line,am_cicsa_20000000173,Factura Nro. 00006143/ Informatica Gesfor Venezuela S.A,20140105,,5.06,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5386,account.move.line,am_cicsa_20000000173,Factura Nro. 00006144/ Informatica Gesfor Venezuela S.A,20140105,,5.18,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5387,account.move.line,am_cicsa_20000000173,"Facturas Nro. 00006144, 00006143, 00006102, 00006149/ Informatica Gesfor Venezuela S.A",10226013,,151586.14,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5388,account.move.line,am_cicsa_20000000174,"Material de oficina y limpieza de Junio 2014 2014 Factura Nro. 50001021/ Induservi, C.A.",20101002,83657.55,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5389,account.move.line,am_cicsa_20000000174,"Material de oficina y limpieza de Junio 2014 2014 Factura Nro. 50001021/ Induservi, C.A.",20140105,,82.83,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5390,account.move.line,am_cicsa_20000000174,"Material de oficina y limpieza de Junio 2014 2014 Factura Nro. 50001021/ Induservi, C.A.",10226013,,83574.72,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5391,account.move.line,am_cicsa_20000000175,"Factura Nro 13771/ J.L.R System Solution, C.A.",20101002,766413.18,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5392,account.move.line,am_cicsa_20000000175,Factura Nro. 13768 - Servicio de Hospedaje Sr. Carlos Valera desde el 06/08/2013 al 09/08/2013,20101002,5043.94,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5393,account.move.line,am_cicsa_20000000175,Factura Nro. 13767. Servicio de Hospedaje Sr. Carlos Valera desde el 16/07/2013 al 19/07/2013,20101002,5043.94,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5394,account.move.line,am_cicsa_20000000175,Factura Nro. 13769. Servicio de Hospedaje Sr. Carlos Valera desde el el 20/08/2013 al 23/08/2013,20101002,5043.94,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5395,account.move.line,am_cicsa_20000000175,Factura Nro. 13766. Servicio de Hospedaje Sr. Carlos Valera desde el 29/07/2013 al 02/08/2013,20101002,6632.67,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5396,account.move.line,am_cicsa_20000000175,"Factura Nro 13772/ J.L.R System Solution, C.A.",20101002,211524.94,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5397,account.move.line,am_cicsa_20000000175,Factura Nro. 13800. Servicio de Hospedaje Sr. Andrés Maestre desde el 11/05/2014 al 16/05/2014,20101002,12582.07,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5398,account.move.line,am_cicsa_20000000175,Factura Nro. 13802. Servicio de Hospedaje Sra. Gabriela Mujica desde el 05/02/2014 al 06/02/2014 y desde el 12/02/2014 al 13/02/2014,20101002,8173.77,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5399,account.move.line,am_cicsa_20000000175,Factura Nro. 13799. Servicio de Hospedaje Sr. Luis Delgado,20101002,1934.33,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5400,account.move.line,am_cicsa_20000000175,Factura Nro. 13801. Servicio de Hospedaje Sra. Keyla Mata,20101002,14976.28,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5401,account.move.line,am_cicsa_20000000175,Factura Nro. 13803. Subsidio Alquiler de Vivienda desde el 01/05/2014 al 30/06/2014,20101002,187759.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5402,account.move.line,am_cicsa_20000000175,"Factura Nro 13806/ J.L.R System Solution, C.A.",20101002,791252.46,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5403,account.move.line,am_cicsa_20000000175,"Factura Nro 13805/ J.L.R System Solution, C.A.",20101002,324206.45,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5404,account.move.line,am_cicsa_20000000175,"Administración de personal y otros gastos. Facturas Nro 13771, 13766, 13767, 13768, 13769, 13772, 13800, 13802, 13799, 13801, 13803, 13805, 13806/ J.L.R System Solution, C.A.",10226013,,2340586.97,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5405,account.move.line,am_cicsa_20000000176,Diligencias Junio 2014 - Factura 717/ Servicios Llamamoto C.A,20101002,3108.00,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5406,account.move.line,am_cicsa_20000000176,Diligencias Junio 2014 - Factura 717/ Servicios Llamamoto C.A,10226013,,3108.00,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5407,account.move.line,am_cicsa_20000000177,"Inversiones 225, S.A. Nro 00406 - Alquiler oficina Junio y Julio 2014 /Oficinas 5C-5J-5L/ Inversiones 225, C.A.",20101002,162084.14,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5408,account.move.line,am_cicsa_20000000177,"Inversiones 225, S.A. Nro 00407 - Alquiler de oficinas Junio y Julio 2014 /Oficinas 6O-6P-6Q/ Inversiones 225, C.A.",20101002,70288.44,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5409,account.move.line,am_cicsa_20000000177,"Inversiones 225, S.A. Nro 00406 - Alquiler de oficinas Junio y Julio 2014 /Oficinas 5C-5J-5L/ Inversiones 225, C.A.",20140105,,165.39,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5410,account.move.line,am_cicsa_20000000177,"Inversiones 225, S.A. Nro 00407 - Alquiler de oficinas Junio y Julio 2014 /Oficinas 6O-6P-6Q/ Inversiones 225, C.A.",20140105,,71.72,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5411,account.move.line,am_cicsa_20000000177,"Inversiones 225, S.A. Nro 00406 - Alquiler de oficinas Junio and Julio 2014 /Oficinas 5C-5J-5L/ Nro 00407 - Alquiler de oficinas Junio y Julio 2014 /Oficinas 6O-6P-6Q/ Inversiones 225, C.A.",10226013,,232135.47,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5412,account.move.line,am_cicsa_20000000178,Factura nro. 0053085 /Inversiones Cachamay C.A,20101002,21638.40,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5413,account.move.line,am_cicsa_20000000178,Factura nro. 0053086 /Inversiones Cachamay C.A,20101002,21638.40,,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
aml_cicsa_5414,account.move.line,am_cicsa_20000000178,Factura nro. 0053085 /Inversiones Cachamay C.A,20140105,,22.08,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_08
