id,model,move_id:id,name,account_id:id,date,ref,debit,credit,journal_id:id,period_id:id,account_tax_id,analytics_id:id
str,str,ref,str,search;code,str,str,str,str,ref,ref,search;code,ref
aml_cicsa_230,account.move.line,am_cicsa_19000000032,"Tarjeta sin NANO 128 KB/  Fact WOO753940/ Telefónica Venezolana, C.A.",11203114,2014-01-24,,10.71,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_231,account.move.line,am_cicsa_19000000032,"Tarjeta sin NANO 128 KB/  Fact WOO753940/ Telefónica Venezolana, C.A.",20140109,2014-01-24,,,10.71,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_232,account.move.line,am_cicsa_19000000032,"Tarjeta sin NANO 128 KB/  Fact WOO753940/ Telefónica Venezolana, C.A.",20101002,2014-01-24,,,89.29,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_233,account.move.line,am_cicsa_19000000033,"Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082848 / QuoVadis C,A",73114004,2014-01-24,,845,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_234,account.move.line,am_cicsa_19000000033,"Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082848 / QuoVadis C,A",73114004,2014-01-24,,845,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_235,account.move.line,am_cicsa_19000000033,"EXENTO Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082848 / QuoVadis C,A",73114004,2014-01-24,,76.45,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_236,account.move.line,am_cicsa_19000000033,"EXENTO Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082848 / QuoVadis C,A",73114004,2014-01-24,,76.45,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_237,account.move.line,am_cicsa_19000000033,"Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082848 / QuoVadis C,A",11203114,2014-01-24,,135.2,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_238,account.move.line,am_cicsa_19000000033,"Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082848 / QuoVadis C,A",20140109,2014-01-24,,,101.4,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_239,account.move.line,am_cicsa_19000000033,"Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082848 / QuoVadis C,A",20101002,2014-01-24,,,1876.7,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_240,account.move.line,am_cicsa_19000000033,"Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082847 / QuoVadis C,A",73114004,2014-01-24,,453,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_241,account.move.line,am_cicsa_19000000033,"Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082847 / QuoVadis C,A",73114004,2014-01-24,,453,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_242,account.move.line,am_cicsa_19000000033,"EXENTO Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082847 / QuoVadis C,A",73114004,2014-01-24,,58.03,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_243,account.move.line,am_cicsa_19000000033,"EXENTO Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082847 / QuoVadis C,A",73114004,2014-01-24,,58.03,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_244,account.move.line,am_cicsa_19000000033,"Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082847 / QuoVadis C,A",11203114,2014-01-24,,72.48,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_245,account.move.line,am_cicsa_19000000033,"Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082847 / QuoVadis C,A",20140109,2014-01-24,,,54.36,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_246,account.move.line,am_cicsa_19000000033,"Viaje a Caracas, Ansari and Aracelis/ Fact Nro AF 05-082847 / QuoVadis C,A",20101002,2014-01-24,,,1040.18,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_247,account.move.line,am_cicsa_19000000034,Servicio de Electricidad Diciembre 2013 / Claim Fernando de la Rosa,73121005,2014-01-24,,1395,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_248,account.move.line,am_cicsa_19000000034,Servicio de Electricidad Diciembre 2013 / Claim Fernando de la Rosa,11310006,2014-01-24,,,1395,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_249,account.move.line,am_cicsa_19000000035,Servicio de Electricidad Diciembre 2013 / Claim Fernando de la Rosa,74110102,2014-01-24,,140,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_250,account.move.line,am_cicsa_19000000035,Servicio de Electricidad Diciembre 2013 / Claim Fernando de la Rosa,20101202,2014-01-24,,,140,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_251,account.move.line,am_cicsa_19000000035,Servicio de Electricidad Diciembre 2013 / Claim Fernando de la Rosa,20101202,2014-01-24,,140,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_252,account.move.line,am_cicsa_19000000035,Servicio de Electricidad Diciembre 2013 / Claim Fernando de la Rosa,10111005,2014-01-24,,,140,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_253,account.move.line,am_cicsa_19000000036,Avance Servicio Autonomo de Registros de Notarias/ Recibo Nro. 0205 / Mariela Barrueta,11310006,2014-01-24,,1600,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_254,account.move.line,am_cicsa_19000000036,Avance Servicio Autonomo de Registros de Notarias/ Recibo Nro. 0205 / Mariela Barrueta,20101202,2014-01-24,,,1600,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_255,account.move.line,am_cicsa_19000000036,Avance Servicio Autonomo de Registros de Notarias/ Recibo Nro. 0205 / Mariela Barrueta,20101202,2014-01-24,,1600,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_256,account.move.line,am_cicsa_19000000036,Avance Servicio Autonomo de Registros de Notarias/ Recibo Nro. 0205 / Mariela Barrueta,10111005,2014-01-24,,,1600,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_257,account.move.line,am_cicsa_19000000037,Viajes a Morichal 4 Personas/ Claim / Jose Mantellini,77101004,2014-01-24,,6685.39,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_258,account.move.line,am_cicsa_19000000037,Deposito/ Claim / Jose Mantellini,10226013,2014-01-24,,7464.6,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_259,account.move.line,am_cicsa_19000000037,Viajes a Curso Caracas/ Claim / Jose Mantellini,77101004,2014-01-24,,3050.01,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_260,account.move.line,am_cicsa_19000000037,Avance dado a Mantellini Gtos de Viajes /Claim / Jose Mantellini,11310006,2014-01-24,,,2000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_261,account.move.line,am_cicsa_19000000037,Avance dado a Mantellini Gtos de Viajes,11310006,2014-01-24,,,15200,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_262,account.move.line,am_cicsa_19000000038,Adelanto a Dianela para compra de regalo de despedida al Sr. Sharma/ Claim/ Dianela Garcia,11310006,2014-01-27,,1200,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_263,account.move.line,am_cicsa_19000000038,Adelanto a Dianela para compra de regalo de despedida al Sr. Sharma/ Claim/ Dianela Garcia,20101202,2014-01-27,,,1200,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_264,account.move.line,am_cicsa_19000000038,Adelanto a Dianela para compra de regalo de despedida al Sr. Sharma/ Claim/ Dianela Garcia,20101202,2014-01-27,,1200,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_265,account.move.line,am_cicsa_19000000038,Recibo nro 0207 Caja Chica - Adelanto a Dianela para compra de regalo de despedida al Sr. Sharma,10111005,2014-01-27,,,1200,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_266,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra Actividades delegadas Enero 2014. Analista de compras y contratos,73114004,2014-01-27,,41064,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_018
aml_cicsa_267,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion D269:D292ividades delegadas Enero 2014. Gerente de construccion,73114004,2014-01-27,,52582.8,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_268,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero 2014. Planta CPF 30/60 Lider. Position,73114004,2014-01-27,,45692.4,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_269,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero  2014 Cordinador SHA ,73114004,2014-01-27,,41064,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_270,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero 2014. Gerente de Legal,73114004,2014-01-27,,52582.8,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_019
aml_cicsa_271,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero 2014. Gerente de Recursos Humanos,73114004,2014-01-27,,52582.8,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_020
aml_cicsa_272,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero Analista de Contratos,73114004,2014-01-27,,52582,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_018
aml_cicsa_273,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero 2014. Gerente de Administracion,73114004,2014-01-27,,45692.4,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_017
aml_cicsa_274,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero 2014. Coordinador de Impuestos,73114004,2014-01-27,,41064,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_017
aml_cicsa_275,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero 2014. Contador,73114004,2014-01-27,,37758,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_017
aml_cicsa_276,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero 2014. Sistemas de Informacion,73114004,2014-01-27,,41064,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_277,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero 2014. Seguridad,73114004,2014-01-27,,41064,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_023
aml_cicsa_278,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero  2014. Recursos Humanos,73114004,2014-01-27,,41064,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_020
aml_cicsa_279,account.move.line,am_cicsa_19000000039,Acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero 2014 - LABOR REPSOL Enero 2014,20181001,2014-01-27,,,585857.2,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_280,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables Enero 2014. Analista de compras y contratos,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_018
aml_cicsa_281,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables Enero 2014. Gerente de construccion,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_282,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables  Enero  2014. Planta CPF 30/60 Lider Position.,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_283,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables Enero  2014 Cordinador SHA ,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_284,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables  Enero 2014 Gerente de Legal,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_019
aml_cicsa_285,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables  Enero 2014 Gerente de Recursos Humanos,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_020
aml_cicsa_286,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables  Enero  2014 Gerente de Compras y contratos,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_018
aml_cicsa_287,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables  Enero  2014. Gerente de Administracion,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_017
aml_cicsa_288,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables Enero  2014. Cordinador de Impuestos,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_017
aml_cicsa_289,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables  Enero  2014. Cordinador,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_017
aml_cicsa_290,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables  Enero  2014. Sistemas de Informacion,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_291,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables Enero  2014. Seguridad,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_023
aml_cicsa_292,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables Enero  2014. Recursos Humanos,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_020
aml_cicsa_293,account.move.line,am_cicsa_19000000040,acumulado Repsol Exploracion Mano de obra reembolsables Enero  2014,20181001,2014-01-27,,,4095,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_294,account.move.line,am_cicsa_19000000041,acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero  2014. Experto Financiero Nueva Posicion,73114004,2014-01-27,,171544.34,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_022
aml_cicsa_295,account.move.line,am_cicsa_19000000041,acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero  2014. Gerente de Proyecto,73114004,2014-01-27,,218242.46,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_025
aml_cicsa_296,account.move.line,am_cicsa_19000000041,acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero 2014. Gerente HSE,73114004,2014-01-27,,188984.88,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_297,account.move.line,am_cicsa_19000000041,acumulado Repsol Exploracion Mano de obra - Actividades delegadas Enero  2014,20181002,2014-01-27,,,578771.68,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_298,account.move.line,am_cicsa_19000000042,acumulado Repsol Exploracion Mano de obra reembolsables from Enero 2014. Experto Financiero Nueva Posicion,73114004,2014-01-27,,86417.21,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_022
aml_cicsa_299,account.move.line,am_cicsa_19000000042,acumulado Repsol Exploracion Mano de obra reembolsables from Enero 2014. Gerente de Proyecto,73114004,2014-01-27,,86417.23,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_025
aml_cicsa_300,account.move.line,am_cicsa_19000000042,acumulado Repsol Exploracion Mano de obra reembolsables from Enero  2014. Gerente HSE,73114004,2014-01-27,,86417.23,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_301,account.move.line,am_cicsa_19000000042,acumulado Repsol Exploracion Mano de obra reembolsables  Enero  2014,20181002,2014-01-27,,,259251.67,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_302,account.move.line,am_cicsa_19000000043,acumulado ONGC  Mano de obra - Actividades delegadas Enero 2014. Gerente de Finanzas,73114004,2014-01-27,,188984.88,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_017
aml_cicsa_303,account.move.line,am_cicsa_19000000043,acumulado ONGC  Mano de obra - Actividades delegadas Enero  2014.  Gerente de Proyecto Aguas Arriba,73114004,2014-01-27,,188984.88,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_026
aml_cicsa_304,account.move.line,am_cicsa_19000000043,acumulado ONGC  Mano de obra - Actividades delegadas Enero 2014. Posicion de Planificacion y Control,73114004,2014-01-27,,171544.34,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_027
aml_cicsa_305,account.move.line,am_cicsa_19000000043,acumulado ONGC  Mano de obra - Actividades delegadas Enero 2014,20181002,2014-01-27,,,549514.1,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_306,account.move.line,am_cicsa_19000000043,acumulado ONGC  Mano de obra Reembolsables from Enero  2013. Gerente de Finanzas,73114004,2014-01-27,,53165.7,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_017
aml_cicsa_307,account.move.line,am_cicsa_19000000043,acumulado ONGC  Mano de obra Reembolsables from Enero 2014. Gerente de Proyecto Aguas Arriba,73114004,2014-01-27,,53165.7,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_026
aml_cicsa_308,account.move.line,am_cicsa_19000000043,acumulado ONGC  Mano de obra Reembolsables from Enero  2014. Posicion de Planificacion y Control,73114004,2014-01-27,,53165.7,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_027
aml_cicsa_309,account.move.line,am_cicsa_19000000043,acumulado ONGC  Mano de obra Reembolsables  from  Enero 2014,20181001,2014-01-27,,,159497.1,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_310,account.move.line,am_cicsa_19000000044,Acumulado ONGC  Mano de Obra - Actividades delegadas Enero 2014. Cuentas Por Cobrar,73114004,2014-01-27,,37758,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_017
aml_cicsa_311,account.move.line,am_cicsa_19000000044,Acumulado ONGC  Mano de Obra - Actividades delegadas Enero 2014. Analista de Planificacion,73114004,2014-01-27,,41064,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_027
aml_cicsa_312,account.move.line,am_cicsa_19000000044,Acumulado ONGC  Mano de Obra - Actividades delegadas Enero  2014,20181002,2014-01-27,,,78822,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_313,account.move.line,am_cicsa_19000000044,Acumulado ONGC  Reembolsables -  Enero 2014 Account Receivable Position.,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_017
aml_cicsa_314,account.move.line,am_cicsa_19000000044,Acumulado ONGC  Reembolsables -  Enero 2014 Account Receivable Position.,73114004,2014-01-27,,315,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_027
aml_cicsa_315,account.move.line,am_cicsa_19000000044,Acumulado ONGC  Reembolsables -  Enero   2014,20181001,2014-01-27,,,630,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_316,account.move.line,am_cicsa_19000000045,Acumulado Indoil Mano de obra - Actividades delegadas Enero 2014. Gerente de Sistemas,73114004,2014-01-27,,188984.88,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_317,account.move.line,am_cicsa_19000000045,Acumulado Indoil Mano de obra - Actividades delegadas Enero 2014.  Gerente financiero del proyecto,73114004,2014-01-27,,171544.34,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_022
aml_cicsa_318,account.move.line,am_cicsa_19000000045,Acumulado Indoil Mano de obra - Actividades delegadas Enero 2014. Analista financiero de Proyecto,73114004,2014-01-27,,188984.88,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_022
aml_cicsa_319,account.move.line,am_cicsa_19000000045,Acumulado Indoil Mano de obra - Actividades delegadas Enero   2014,20181002,2014-01-27,,,549514.1,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_320,account.move.line,am_cicsa_19000000045,Acumulado Indoil Mano de obra reembolsables  Enero 2014. Gerente de Sistemas,73114004,2014-01-27,,53165.7,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_321,account.move.line,am_cicsa_19000000045,Acumulado Indoil Mano de obra reembolsables  Enero 2014. Gerente financiero del proyecto,73114004,2014-01-27,,53165.7,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_022
aml_cicsa_322,account.move.line,am_cicsa_19000000045,Acumulado Indoil Mano de obra reembolsables  Enero 2014 Analista financiero de Proyecto,73114004,2014-01-27,,53165.7,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_022
aml_cicsa_323,account.move.line,am_cicsa_19000000045,Acumulado Indoil Mano de obra reembolsables  Enero  2014,20181002,2014-01-27,,,159497.1,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_324,account.move.line,am_cicsa_19000000046,Reverse 19/930 Acumulado Diciembre 2013,20181001,2014-01-27,,360000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_325,account.move.line,am_cicsa_19000000046,"Reverse 19/930 Alquiler de Vehiculos Ford Explorer Azul Placa AA888GK  01/12 al 31/12/2013.Jose Marcano/ Transporte Ejecutivo Camor,C.A",73103001,2014-01-27,,,72000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_326,account.move.line,am_cicsa_19000000046,"Reverse 19/930 Alquiler de Vehiculos - Mazda BT50 beige Placa: A28AA1A 01 al 30/12. Gerardo Marquez/ Transporte Ejecutivo Camor,C.A",73103001,2014-01-27,,,72000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_327,account.move.line,am_cicsa_19000000046,"Revesre 19/930 Alquiler de Vehiculos -Toyota Hylux Beige Placa: A63AA9T 01/12 al 31/12/13. Alfonso Arrollo/ Transporte Ejecutivo Camor,C.A",73103001,2014-01-27,,,72000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_328,account.move.line,am_cicsa_19000000046,"Reverse 19/930 Alquiler de Vehiculos - Mazda BT50 beige Placa: A90AAOM. Luis Delgado 01/al 31/12/1312/  Transporte Ejecutivo Camor,C.A",73103001,2014-01-27,,,72000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_329,account.move.line,am_cicsa_19000000046,"Reverse 19/930 Alquiler de Vehiculos Cicsa Chevrolet Trail Blazer  Placa AD658VV   01/12 al 31/12/2013. Jose Campuzano /Transporte Ejecutivo Camor,C.A",73103001,2014-01-27,,,72000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_330,account.move.line,am_cicsa_19000000046,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Serv Sep13 HP /Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,39192.5,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_331,account.move.line,am_cicsa_19000000046,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Sep13 Reemb/ Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,3000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_332,account.move.line,am_cicsa_19000000046,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Oct13 HP/ Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,32066.59,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_333,account.move.line,am_cicsa_19000000046,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Sep13 Reemb/ Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,3000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
